station_id,available_time,valid_time,surface_temperature,air_temperature,dew_point_temperature,frost_point_temperature
14638,2023-07-06 21:31:42.709000 UTC,2023-07-06 21:28:00.000000 UTC,49.7,27.24,10.38,10.38
14635,2023-07-06 21:31:42.709000 UTC,2023-07-06 21:28:00.000000 UTC,47.2,26.94,11.57,11.57
14637,2023-07-06 21:35:02.387000 UTC,2023-07-06 21:31:00.000000 UTC,53.0,27.44,11.91,11.91
14636,2023-07-06 21:36:42.518000 UTC,2023-07-06 21:34:00.000000 UTC,43.7,26.77,11.42,11.42
14635,2023-07-06 21:41:42.522000 UTC,2023-07-06 21:38:00.000000 UTC,52.5,27.09,10.99,10.99
14638,2023-07-06 21:41:42.522000 UTC,2023-07-06 21:38:00.000000 UTC,51.9,27.81,11.54,11.54
14637,2023-07-06 21:45:02.762000 UTC,2023-07-06 21:41:00.000000 UTC,55.0,28.62,12.2,12.2
14636,2023-07-06 21:46:42.578000 UTC,2023-07-06 21:44:00.000000 UTC,46.5,27.05,11.44,11.44
14635,2023-07-06 21:51:42.699000 UTC,2023-07-06 21:48:00.000000 UTC,52.0,27.21,11.3,11.3
14638,2023-07-06 21:51:42.699000 UTC,2023-07-06 21:48:00.000000 UTC,48.6,27.34,11.51,11.51
14637,2023-07-06 21:55:02.360000 UTC,2023-07-06 21:51:00.000000 UTC,52.2,28.07,12.04,12.04
14636,2023-07-06 21:56:42.467000 UTC,2023-07-06 21:54:00.000000 UTC,42.8,27.21,10.97,10.97
14635,2023-07-06 22:01:42.443000 UTC,2023-07-06 21:58:00.000000 UTC,48.7,27.23,11.89,11.89
14638,2023-07-06 22:01:42.443000 UTC,2023-07-06 21:58:00.000000 UTC,46.4,27.59,11.52,11.52
14637,2023-07-06 22:05:02.511000 UTC,2023-07-06 22:01:00.000000 UTC,50.8,27.81,11.54,11.54
14636,2023-07-06 22:06:42.567000 UTC,2023-07-06 22:04:00.000000 UTC,42.0,27.76,11.73,11.73
14635,2023-07-06 22:11:42.602000 UTC,2023-07-06 22:08:00.000000 UTC,49.0,27.87,11.74,11.74
14638,2023-07-06 22:11:42.602000 UTC,2023-07-06 22:08:00.000000 UTC,47.3,27.52,12.15,12.15
14637,2023-07-06 22:15:02.564000 UTC,2023-07-06 22:11:00.000000 UTC,52.2,27.76,12.2,12.2
14636,2023-07-06 22:16:42.488000 UTC,2023-07-06 22:14:00.000000 UTC,46.4,27.92,12.19,12.19
14638,2023-07-06 22:21:42.651000 UTC,2023-07-06 22:18:00.000000 UTC,53.0,28.31,11.7,11.7
14635,2023-07-06 22:21:42.651000 UTC,2023-07-06 22:18:00.000000 UTC,52.8,28.34,12.86,12.86
14637,2023-07-06 22:25:02.385000 UTC,2023-07-06 22:21:00.000000 UTC,54.3,28.67,12.48,12.48
14636,2023-07-06 22:26:42.551000 UTC,2023-07-06 22:24:00.000000 UTC,48.9,28.53,11.99,11.99
14635,2023-07-06 22:31:42.516000 UTC,2023-07-06 22:28:00.000000 UTC,52.9,28.53,12.19,12.19
14638,2023-07-06 22:31:42.516000 UTC,2023-07-06 22:28:00.000000 UTC,54.2,28.66,11.6,11.6
14637,2023-07-06 22:35:02.463000 UTC,2023-07-06 22:31:00.000000 UTC,54.7,29.27,12.38,12.38
14636,2023-07-06 22:36:42.576000 UTC,2023-07-06 22:34:00.000000 UTC,50.4,28.61,12.11,12.11
14635,2023-07-06 22:41:42.563000 UTC,2023-07-06 22:38:00.000000 UTC,53.1,28.78,12.25,12.25
14638,2023-07-06 22:41:42.563000 UTC,2023-07-06 22:38:00.000000 UTC,54.7,29.17,11.89,11.89
14637,2023-07-06 22:45:02.472000 UTC,2023-07-06 22:41:00.000000 UTC,54.6,29.22,12.21,12.21
14636,2023-07-06 22:46:42.636000 UTC,2023-07-06 22:44:00.000000 UTC,50.2,28.6,12.05,12.05
14635,2023-07-06 22:51:42.769000 UTC,2023-07-06 22:48:00.000000 UTC,52.5,29.2,11.96,11.96
14638,2023-07-06 22:51:42.769000 UTC,2023-07-06 22:48:00.000000 UTC,53.7,28.94,11.93,11.93
14637,2023-07-06 22:55:02.552000 UTC,2023-07-06 22:51:00.000000 UTC,54.1,29.35,12.18,12.18
14636,2023-07-06 22:56:42.563000 UTC,2023-07-06 22:54:00.000000 UTC,52.6,28.79,12.38,12.38
14638,2023-07-06 23:01:42.616000 UTC,2023-07-06 22:58:00.000000 UTC,52.2,28.98,12.14,12.14
14635,2023-07-06 23:01:42.616000 UTC,2023-07-06 22:58:00.000000 UTC,52.7,29.21,12.31,12.31
14637,2023-07-06 23:05:02.358000 UTC,2023-07-06 23:01:00.000000 UTC,53.7,29.6,12.55,12.55
14636,2023-07-06 23:06:42.477000 UTC,2023-07-06 23:04:00.000000 UTC,51.7,28.83,12.52,12.52
14635,2023-07-06 23:11:42.683000 UTC,2023-07-06 23:08:00.000000 UTC,52.1,29.45,12.62,12.62
14638,2023-07-06 23:11:42.683000 UTC,2023-07-06 23:08:00.000000 UTC,52.5,29.44,12.48,12.48
14637,2023-07-06 23:15:02.574000 UTC,2023-07-06 23:11:00.000000 UTC,53.7,29.39,12.85,12.85
14636,2023-07-06 23:16:42.733000 UTC,2023-07-06 23:14:00.000000 UTC,50.5,29.09,12.84,12.84
14638,2023-07-06 23:21:42.706000 UTC,2023-07-06 23:18:00.000000 UTC,52.5,29.32,12.57,12.57
14635,2023-07-06 23:21:42.706000 UTC,2023-07-06 23:18:00.000000 UTC,51.8,29.21,12.76,12.76
14637,2023-07-06 23:25:02.429000 UTC,2023-07-06 23:21:00.000000 UTC,53.0,29.4,12.92,12.92
14636,2023-07-06 23:26:42.481000 UTC,2023-07-06 23:24:00.000000 UTC,49.9,28.68,12.77,12.77
14638,2023-07-06 23:31:42.901000 UTC,2023-07-06 23:28:00.000000 UTC,50.9,29.01,12.96,12.96
14635,2023-07-06 23:31:42.901000 UTC,2023-07-06 23:28:00.000000 UTC,51.0,29.36,13.07,13.07
14637,2023-07-06 23:35:02.421000 UTC,2023-07-06 23:31:00.000000 UTC,52.7,29.39,13.32,13.32
14636,2023-07-06 23:36:42.530000 UTC,2023-07-06 23:34:00.000000 UTC,50.5,28.91,13.15,13.15
14638,2023-07-06 23:41:42.572000 UTC,2023-07-06 23:38:00.000000 UTC,51.1,29.22,12.78,12.78
14635,2023-07-06 23:41:42.572000 UTC,2023-07-06 23:38:00.000000 UTC,50.6,29.36,13.06,13.06
14637,2023-07-06 23:45:02.447000 UTC,2023-07-06 23:41:00.000000 UTC,52.3,29.16,13.07,13.07
14636,2023-07-06 23:46:42.561000 UTC,2023-07-06 23:44:00.000000 UTC,51.7,29.05,13.38,13.38
14635,2023-07-06 23:51:42.574000 UTC,2023-07-06 23:48:00.000000 UTC,49.9,28.87,12.86,12.86
14638,2023-07-06 23:51:42.574000 UTC,2023-07-06 23:48:00.000000 UTC,50.8,28.98,12.82,12.82
14637,2023-07-06 23:55:02.288000 UTC,2023-07-06 23:51:00.000000 UTC,51.9,29.33,13.09,13.09
14636,2023-07-06 23:56:42.477000 UTC,2023-07-06 23:54:00.000000 UTC,52.0,28.79,12.93,12.93
14638,2023-07-07 00:01:42.549000 UTC,2023-07-06 23:58:00.000000 UTC,50.3,28.97,13.01,13.01
14635,2023-07-07 00:01:42.549000 UTC,2023-07-06 23:58:00.000000 UTC,50.3,29.08,13.58,13.58
14637,2023-07-07 00:05:02.443000 UTC,2023-07-07 00:01:00.000000 UTC,51.7,29.86,13.53,13.53
14636,2023-07-07 00:06:42.334000 UTC,2023-07-07 00:04:00.000000 UTC,50.0,29.08,13.27,13.27
14635,2023-07-07 00:11:42.564000 UTC,2023-07-07 00:08:00.000000 UTC,49.8,29.33,13.46,13.46
14638,2023-07-07 00:11:42.564000 UTC,2023-07-07 00:08:00.000000 UTC,49.4,28.88,13.18,13.18
14637,2023-07-07 00:15:02.591000 UTC,2023-07-07 00:11:00.000000 UTC,51.0,30.01,13.67,13.67
14636,2023-07-07 00:16:42.750000 UTC,2023-07-07 00:14:00.000000 UTC,49.3,29.19,13.85,13.85
14638,2023-07-07 00:21:42.663000 UTC,2023-07-07 00:18:00.000000 UTC,47.9,28.48,13.31,13.31
14635,2023-07-07 00:21:42.663000 UTC,2023-07-07 00:18:00.000000 UTC,49.2,29.46,13.55,13.55
14637,2023-07-07 00:25:02.466000 UTC,2023-07-07 00:21:00.000000 UTC,50.5,29.34,13.36,13.36
14636,2023-07-07 00:26:42.460000 UTC,2023-07-07 00:24:00.000000 UTC,48.8,29.38,13.64,13.64
14635,2023-07-07 00:31:42.600000 UTC,2023-07-07 00:28:00.000000 UTC,48.9,29.1,13.1,13.1
14638,2023-07-07 00:31:42.600000 UTC,2023-07-07 00:28:00.000000 UTC,47.3,29.15,13.12,13.12
14637,2023-07-07 00:35:03.103000 UTC,2023-07-07 00:31:00.000000 UTC,49.8,29.47,13.31,13.31
14636,2023-07-07 00:36:42.474000 UTC,2023-07-07 00:34:00.000000 UTC,48.5,29.55,13.68,13.68
14635,2023-07-07 00:41:42.475000 UTC,2023-07-07 00:38:00.000000 UTC,48.4,29.61,13.38,13.38
14638,2023-07-07 00:41:42.475000 UTC,2023-07-07 00:38:00.000000 UTC,46.5,29.42,12.91,12.91
14637,2023-07-07 00:45:02.482000 UTC,2023-07-07 00:41:00.000000 UTC,49.7,29.87,13.85,13.85
14636,2023-07-07 00:46:42.503000 UTC,2023-07-07 00:44:00.000000 UTC,48.0,29.26,13.07,13.07
14638,2023-07-07 00:51:42.553000 UTC,2023-07-07 00:48:00.000000 UTC,45.5,28.86,12.83,12.83
14635,2023-07-07 00:51:42.553000 UTC,2023-07-07 00:48:00.000000 UTC,47.5,29.45,13.26,13.26
14637,2023-07-07 00:55:02.489000 UTC,2023-07-07 00:51:00.000000 UTC,48.4,29.41,12.87,12.87
14636,2023-07-07 00:56:42.659000 UTC,2023-07-07 00:54:00.000000 UTC,46.6,28.68,13.11,13.11
14638,2023-07-07 01:01:42.550000 UTC,2023-07-07 00:58:00.000000 UTC,43.7,28.62,12.6,12.6
14635,2023-07-07 01:01:42.550000 UTC,2023-07-07 00:58:00.000000 UTC,46.9,28.99,12.49,12.49
14637,2023-07-07 01:05:02.450000 UTC,2023-07-07 01:01:00.000000 UTC,48.0,29.04,13.31,13.31
14636,2023-07-07 01:06:42.401000 UTC,2023-07-07 01:04:00.000000 UTC,46.9,28.97,12.88,12.88
14635,2023-07-07 01:11:42.757000 UTC,2023-07-07 01:08:00.000000 UTC,46.9,29.16,12.97,12.97
14638,2023-07-07 01:11:42.757000 UTC,2023-07-07 01:08:00.000000 UTC,43.1,28.61,12.5,12.5
14637,2023-07-07 01:15:02.625000 UTC,2023-07-07 01:11:00.000000 UTC,47.1,28.6,12.7,12.7
14636,2023-07-07 01:16:42.777000 UTC,2023-07-07 01:14:00.000000 UTC,40.8,28.96,13.07,13.07
14638,2023-07-07 01:21:42.637000 UTC,2023-07-07 01:18:00.000000 UTC,42.3,28.31,12.79,12.79
14635,2023-07-07 01:21:42.637000 UTC,2023-07-07 01:18:00.000000 UTC,46.1,29.32,13.3,13.3
14637,2023-07-07 01:25:02.409000 UTC,2023-07-07 01:21:00.000000 UTC,46.1,28.39,12.94,12.94
14636,2023-07-07 01:26:42.494000 UTC,2023-07-07 01:24:00.000000 UTC,39.3,28.55,13.24,13.24
14638,2023-07-07 01:31:42.727000 UTC,2023-07-07 01:28:00.000000 UTC,41.4,27.91,12.85,12.85
14635,2023-07-07 01:31:42.727000 UTC,2023-07-07 01:28:00.000000 UTC,45.3,28.71,13.04,13.04
14637,2023-07-07 01:35:02.443000 UTC,2023-07-07 01:31:00.000000 UTC,45.2,28.15,13.09,13.09
14636,2023-07-07 01:36:42.646000 UTC,2023-07-07 01:34:00.000000 UTC,38.4,28.31,12.95,12.95
14638,2023-07-07 01:41:42.650000 UTC,2023-07-07 01:38:00.000000 UTC,38.7,27.81,12.71,12.71
14635,2023-07-07 01:41:42.650000 UTC,2023-07-07 01:38:00.000000 UTC,44.7,29.02,12.95,12.95
14637,2023-07-07 01:45:02.522000 UTC,2023-07-07 01:41:00.000000 UTC,44.5,28.25,13.14,13.14
14636,2023-07-07 01:46:42.479000 UTC,2023-07-07 01:44:00.000000 UTC,37.4,28.21,12.8,12.8
14635,2023-07-07 01:51:42.647000 UTC,2023-07-07 01:48:00.000000 UTC,43.9,28.63,12.65,12.65
14638,2023-07-07 01:51:42.647000 UTC,2023-07-07 01:48:00.000000 UTC,35.0,28.11,12.49,12.49
14637,2023-07-07 01:55:02.507000 UTC,2023-07-07 01:51:00.000000 UTC,43.2,28.16,12.48,12.48
14636,2023-07-07 01:56:42.468000 UTC,2023-07-07 01:54:00.000000 UTC,36.4,27.99,12.37,12.37
14635,2023-07-07 02:01:42.644000 UTC,2023-07-07 01:58:00.000000 UTC,43.2,28.16,12.59,12.59
14638,2023-07-07 02:01:42.644000 UTC,2023-07-07 01:58:00.000000 UTC,34.1,27.64,12.39,12.39
14637,2023-07-07 02:05:02.473000 UTC,2023-07-07 02:01:00.000000 UTC,42.3,28.1,12.24,12.24
14636,2023-07-07 02:06:42.459000 UTC,2023-07-07 02:04:00.000000 UTC,35.5,27.91,12.42,12.42
14638,2023-07-07 02:11:42.425000 UTC,2023-07-07 02:08:00.000000 UTC,33.4,27.54,11.99,11.99
14635,2023-07-07 02:11:42.425000 UTC,2023-07-07 02:08:00.000000 UTC,42.3,28.2,12.09,12.09
14637,2023-07-07 02:15:02.379000 UTC,2023-07-07 02:11:00.000000 UTC,40.6,28.1,12.45,12.45
14636,2023-07-07 02:16:42.755000 UTC,2023-07-07 02:14:00.000000 UTC,34.8,27.83,12.28,12.28
14638,2023-07-07 02:21:42.685000 UTC,2023-07-07 02:18:00.000000 UTC,33.0,27.64,11.96,11.96
14635,2023-07-07 02:21:42.685000 UTC,2023-07-07 02:18:00.000000 UTC,41.6,28.15,12.08,12.08
14637,2023-07-07 02:25:02.441000 UTC,2023-07-07 02:21:00.000000 UTC,39.3,27.79,12.14,12.14
14636,2023-07-07 02:26:42.377000 UTC,2023-07-07 02:24:00.000000 UTC,34.1,27.65,12.41,12.41
14638,2023-07-07 02:31:42.683000 UTC,2023-07-07 02:28:00.000000 UTC,32.5,27.43,12.24,12.24
14635,2023-07-07 02:31:42.683000 UTC,2023-07-07 02:28:00.000000 UTC,40.8,27.82,12.19,12.19
14637,2023-07-07 02:35:02.435000 UTC,2023-07-07 02:31:00.000000 UTC,38.5,27.62,12.46,12.46
14636,2023-07-07 02:36:42.496000 UTC,2023-07-07 02:34:00.000000 UTC,33.5,27.48,12.9,12.9
14638,2023-07-07 02:41:42.638000 UTC,2023-07-07 02:38:00.000000 UTC,31.9,26.76,12.5,12.5
14635,2023-07-07 02:41:42.638000 UTC,2023-07-07 02:38:00.000000 UTC,40.0,27.48,12.36,12.36
14637,2023-07-07 02:45:02.429000 UTC,2023-07-07 02:41:00.000000 UTC,37.1,26.87,12.75,12.75
14636,2023-07-07 02:46:42.517000 UTC,2023-07-07 02:44:00.000000 UTC,32.7,26.47,13.21,13.21
14635,2023-07-07 02:51:42.608000 UTC,2023-07-07 02:48:00.000000 UTC,39.0,26.87,12.94,12.94
14638,2023-07-07 02:51:42.608000 UTC,2023-07-07 02:48:00.000000 UTC,31.6,26.56,12.72,12.72
14637,2023-07-07 02:55:02.393000 UTC,2023-07-07 02:51:00.000000 UTC,36.6,27.18,13.29,13.29
14636,2023-07-07 02:56:42.534000 UTC,2023-07-07 02:54:00.000000 UTC,32.2,26.35,13.17,13.17
14635,2023-07-07 03:01:42.659000 UTC,2023-07-07 02:58:00.000000 UTC,38.1,26.49,13.11,13.11
14638,2023-07-07 03:01:42.659000 UTC,2023-07-07 02:58:00.000000 UTC,31.2,26.24,12.82,12.82
14637,2023-07-07 03:05:02.309000 UTC,2023-07-07 03:01:00.000000 UTC,35.9,26.69,13.18,13.18
14636,2023-07-07 03:06:42.567000 UTC,2023-07-07 03:04:00.000000 UTC,31.7,26.01,13.24,13.24
14635,2023-07-07 03:11:42.416000 UTC,2023-07-07 03:08:00.000000 UTC,37.6,26.2,13.1,13.1
14638,2023-07-07 03:11:42.416000 UTC,2023-07-07 03:08:00.000000 UTC,30.7,25.94,12.78,12.78
14637,2023-07-07 03:15:02.385000 UTC,2023-07-07 03:11:00.000000 UTC,35.2,26.07,12.97,12.97
14636,2023-07-07 03:16:42.560000 UTC,2023-07-07 03:14:00.000000 UTC,31.1,25.63,13.14,13.14
14638,2023-07-07 03:21:42.505000 UTC,2023-07-07 03:18:00.000000 UTC,30.1,25.34,12.61,12.61
14635,2023-07-07 03:21:42.505000 UTC,2023-07-07 03:18:00.000000 UTC,35.9,25.85,13.24,13.24
14637,2023-07-07 03:25:02.460000 UTC,2023-07-07 03:21:00.000000 UTC,34.3,25.13,12.81,12.81
14636,2023-07-07 03:26:42.381000 UTC,2023-07-07 03:24:00.000000 UTC,30.6,25.01,12.99,12.99
14635,2023-07-07 03:31:42.684000 UTC,2023-07-07 03:28:00.000000 UTC,34.9,24.96,12.85,12.85
14638,2023-07-07 03:31:42.684000 UTC,2023-07-07 03:28:00.000000 UTC,30.2,25.3,12.63,12.63
14637,2023-07-07 03:35:02.466000 UTC,2023-07-07 03:31:00.000000 UTC,33.9,25.1,12.8,12.8
14636,2023-07-07 03:36:42.461000 UTC,2023-07-07 03:34:00.000000 UTC,30.2,24.97,12.87,12.87
14638,2023-07-07 03:41:42.454000 UTC,2023-07-07 03:38:00.000000 UTC,29.6,24.97,12.31,12.31
14635,2023-07-07 03:41:42.454000 UTC,2023-07-07 03:38:00.000000 UTC,34.4,24.79,12.61,12.61
14637,2023-07-07 03:45:02.444000 UTC,2023-07-07 03:41:00.000000 UTC,33.4,24.92,12.41,12.41
14636,2023-07-07 03:46:42.502000 UTC,2023-07-07 03:44:00.000000 UTC,29.8,24.66,12.73,12.73
14638,2023-07-07 03:51:42.610000 UTC,2023-07-07 03:48:00.000000 UTC,29.2,24.49,11.81,11.81
14635,2023-07-07 03:51:42.610000 UTC,2023-07-07 03:48:00.000000 UTC,33.9,24.49,12.36,12.36
14637,2023-07-07 03:55:02.398000 UTC,2023-07-07 03:51:00.000000 UTC,32.7,24.64,12.15,12.15
14636,2023-07-07 03:56:42.387000 UTC,2023-07-07 03:54:00.000000 UTC,29.4,24.33,12.21,12.21
14638,2023-07-07 04:01:42.479000 UTC,2023-07-07 03:58:00.000000 UTC,29.1,24.51,11.57,11.57
14635,2023-07-07 04:01:42.479000 UTC,2023-07-07 03:58:00.000000 UTC,33.3,24.16,12.15,12.15
14637,2023-07-07 04:05:02.388000 UTC,2023-07-07 04:01:00.000000 UTC,32.5,24.5,12.09,12.09
14636,2023-07-07 04:08:22.399000 UTC,2023-07-07 04:04:00.000000 UTC,29.0,23.94,12.02,12.02
14635,2023-07-07 04:11:42.633000 UTC,2023-07-07 04:08:00.000000 UTC,32.9,23.9,11.7,11.7
14638,2023-07-07 04:11:42.633000 UTC,2023-07-07 04:08:00.000000 UTC,28.9,24.33,11.54,11.54
14637,2023-07-07 04:15:02.486000 UTC,2023-07-07 04:11:00.000000 UTC,32.0,24.2,11.54,11.54
14636,2023-07-07 04:16:42.791000 UTC,2023-07-07 04:14:00.000000 UTC,28.7,23.71,12.22,12.22
14638,2023-07-07 04:21:42.673000 UTC,2023-07-07 04:18:00.000000 UTC,28.5,24.18,11.39,11.39
14635,2023-07-07 04:21:42.673000 UTC,2023-07-07 04:18:00.000000 UTC,32.5,23.8,11.97,11.97
14637,2023-07-07 04:25:02.393000 UTC,2023-07-07 04:21:00.000000 UTC,31.7,23.77,11.76,11.76
14636,2023-07-07 04:26:42.461000 UTC,2023-07-07 04:24:00.000000 UTC,28.4,23.46,11.9,11.9
14635,2023-07-07 04:31:42.693000 UTC,2023-07-07 04:28:00.000000 UTC,32.1,23.39,11.91,11.91
14638,2023-07-07 04:31:42.693000 UTC,2023-07-07 04:28:00.000000 UTC,28.2,23.93,11.5,11.5
14637,2023-07-07 04:35:02.535000 UTC,2023-07-07 04:31:00.000000 UTC,31.2,23.1,11.92,11.92
14636,2023-07-07 04:36:42.535000 UTC,2023-07-07 04:34:00.000000 UTC,28.0,22.87,12.08,12.08
14638,2023-07-07 04:41:42.434000 UTC,2023-07-07 04:38:00.000000 UTC,27.9,23.48,11.67,11.67
14635,2023-07-07 04:41:42.434000 UTC,2023-07-07 04:38:00.000000 UTC,31.6,23.14,12.0,12.0
14637,2023-07-07 04:45:02.510000 UTC,2023-07-07 04:41:00.000000 UTC,30.7,22.55,11.94,11.94
14636,2023-07-07 04:46:42.622000 UTC,2023-07-07 04:44:00.000000 UTC,27.4,22.08,12.31,12.31
14638,2023-07-07 04:51:42.458000 UTC,2023-07-07 04:48:00.000000 UTC,27.5,23.09,11.93,11.93
14635,2023-07-07 04:51:42.458000 UTC,2023-07-07 04:48:00.000000 UTC,31.1,22.49,12.21,12.21
14637,2023-07-07 04:55:02.429000 UTC,2023-07-07 04:51:00.000000 UTC,30.5,22.18,12.41,12.41
14636,2023-07-07 04:56:42.439000 UTC,2023-07-07 04:54:00.000000 UTC,27.2,21.87,12.65,12.65
14635,2023-07-07 05:01:42.608000 UTC,2023-07-07 04:58:00.000000 UTC,30.8,21.93,12.31,12.31
14638,2023-07-07 05:01:42.608000 UTC,2023-07-07 04:58:00.000000 UTC,27.0,22.55,12.21,12.21
14637,2023-07-07 05:05:02.447000 UTC,2023-07-07 05:01:00.000000 UTC,30.1,21.69,12.35,12.35
14636,2023-07-07 05:06:42.550000 UTC,2023-07-07 05:04:00.000000 UTC,26.9,21.5,12.65,12.65
14638,2023-07-07 05:11:42.519000 UTC,2023-07-07 05:08:00.000000 UTC,26.7,22.21,12.37,12.37
14635,2023-07-07 05:11:42.519000 UTC,2023-07-07 05:08:00.000000 UTC,30.4,21.6,12.4,12.4
14637,2023-07-07 05:15:02.396000 UTC,2023-07-07 05:11:00.000000 UTC,29.7,21.41,12.43,12.43
14636,2023-07-07 05:16:42.598000 UTC,2023-07-07 05:14:00.000000 UTC,26.4,21.0,12.62,12.62
14635,2023-07-07 05:21:42.492000 UTC,2023-07-07 05:18:00.000000 UTC,29.4,20.66,12.59,12.59
14638,2023-07-07 05:21:42.492000 UTC,2023-07-07 05:18:00.000000 UTC,25.8,21.07,12.36,12.36
14637,2023-07-07 05:25:02.535000 UTC,2023-07-07 05:21:00.000000 UTC,29.1,20.77,12.35,12.35
14636,2023-07-07 05:26:42.538000 UTC,2023-07-07 05:24:00.000000 UTC,26.1,20.48,12.96,12.96
14635,2023-07-07 05:31:42.697000 UTC,2023-07-07 05:28:00.000000 UTC,29.1,20.49,12.88,12.88
14638,2023-07-07 05:31:42.697000 UTC,2023-07-07 05:28:00.000000 UTC,25.4,20.89,12.33,12.33
14637,2023-07-07 05:35:02.482000 UTC,2023-07-07 05:31:00.000000 UTC,28.7,20.61,12.96,12.96
14636,2023-07-07 05:36:42.418000 UTC,2023-07-07 05:34:00.000000 UTC,25.7,20.37,13.2,13.2
14638,2023-07-07 05:41:42.516000 UTC,2023-07-07 05:38:00.000000 UTC,25.1,20.34,12.74,12.74
14635,2023-07-07 05:41:42.516000 UTC,2023-07-07 05:38:00.000000 UTC,29.0,20.33,13.23,13.23
14637,2023-07-07 05:45:02.744000 UTC,2023-07-07 05:41:00.000000 UTC,27.9,20.21,13.23,13.23
14636,2023-07-07 05:46:42.766000 UTC,2023-07-07 05:44:00.000000 UTC,25.6,20.28,13.54,13.54
14638,2023-07-07 05:51:42.645000 UTC,2023-07-07 05:48:00.000000 UTC,24.7,20.12,12.73,12.73
14635,2023-07-07 05:51:42.645000 UTC,2023-07-07 05:48:00.000000 UTC,28.7,20.32,13.18,13.18
14637,2023-07-07 05:55:02.388000 UTC,2023-07-07 05:51:00.000000 UTC,27.8,20.13,13.12,13.12
14636,2023-07-07 05:56:42.426000 UTC,2023-07-07 05:54:00.000000 UTC,25.3,19.98,13.37,13.37
14638,2023-07-07 06:01:42.512000 UTC,2023-07-07 05:58:00.000000 UTC,24.2,19.79,12.66,12.66
14635,2023-07-07 06:01:42.512000 UTC,2023-07-07 05:58:00.000000 UTC,28.4,20.16,13.16,13.16
14637,2023-07-07 06:05:02.570000 UTC,2023-07-07 06:01:00.000000 UTC,27.6,19.74,13.0,13.0
14636,2023-07-07 06:06:42.572000 UTC,2023-07-07 06:04:00.000000 UTC,25.1,19.85,13.38,13.38
14635,2023-07-07 06:11:42.552000 UTC,2023-07-07 06:08:00.000000 UTC,28.1,19.87,13.05,13.05
14638,2023-07-07 06:11:42.552000 UTC,2023-07-07 06:08:00.000000 UTC,24.3,19.55,12.73,12.73
14637,2023-07-07 06:15:02.438000 UTC,2023-07-07 06:11:00.000000 UTC,27.2,19.6,13.05,13.05
14636,2023-07-07 06:16:42.597000 UTC,2023-07-07 06:14:00.000000 UTC,24.9,19.73,13.12,13.12
14635,2023-07-07 06:21:42.633000 UTC,2023-07-07 06:18:00.000000 UTC,28.0,19.79,13.05,13.05
14638,2023-07-07 06:21:42.633000 UTC,2023-07-07 06:18:00.000000 UTC,23.8,19.37,12.96,12.96
14637,2023-07-07 06:25:02.451000 UTC,2023-07-07 06:21:00.000000 UTC,27.1,19.51,12.99,12.99
14636,2023-07-07 06:26:42.463000 UTC,2023-07-07 06:24:00.000000 UTC,24.7,19.52,12.92,12.92
14635,2023-07-07 06:31:42.604000 UTC,2023-07-07 06:28:00.000000 UTC,27.7,19.72,12.96,12.96
14638,2023-07-07 06:31:42.604000 UTC,2023-07-07 06:28:00.000000 UTC,23.7,19.29,12.95,12.95
14637,2023-07-07 06:35:02.385000 UTC,2023-07-07 06:31:00.000000 UTC,26.9,19.41,12.82,12.82
14636,2023-07-07 06:36:42.523000 UTC,2023-07-07 06:34:00.000000 UTC,24.6,19.54,12.98,12.98
14638,2023-07-07 06:41:42.539000 UTC,2023-07-07 06:38:00.000000 UTC,23.2,18.91,12.78,12.78
14635,2023-07-07 06:41:42.539000 UTC,2023-07-07 06:38:00.000000 UTC,27.3,19.14,12.62,12.62
14637,2023-07-07 06:45:02.501000 UTC,2023-07-07 06:41:00.000000 UTC,26.7,19.4,12.93,12.93
14636,2023-07-07 06:46:42.555000 UTC,2023-07-07 06:44:00.000000 UTC,24.2,19.26,12.74,12.74
14635,2023-07-07 06:51:42.564000 UTC,2023-07-07 06:48:00.000000 UTC,26.8,18.59,12.36,12.36
14638,2023-07-07 06:51:42.564000 UTC,2023-07-07 06:48:00.000000 UTC,22.9,18.71,12.74,12.74
14637,2023-07-07 06:55:02.394000 UTC,2023-07-07 06:51:00.000000 UTC,26.4,19.08,12.68,12.68
14636,2023-07-07 06:56:42.521000 UTC,2023-07-07 06:54:00.000000 UTC,23.9,18.8,12.84,12.84
14635,2023-07-07 07:01:42.649000 UTC,2023-07-07 06:58:00.000000 UTC,26.7,18.43,12.33,12.33
14638,2023-07-07 07:01:42.649000 UTC,2023-07-07 06:58:00.000000 UTC,22.3,18.12,12.47,12.47
14637,2023-07-07 07:05:02.427000 UTC,2023-07-07 07:01:00.000000 UTC,26.0,18.23,12.39,12.39
14636,2023-07-07 07:06:42.381000 UTC,2023-07-07 07:04:00.000000 UTC,23.7,18.26,12.67,12.67
14638,2023-07-07 07:11:42.849000 UTC,2023-07-07 07:08:00.000000 UTC,22.2,17.71,12.51,12.51
14635,2023-07-07 07:11:42.849000 UTC,2023-07-07 07:08:00.000000 UTC,26.4,18.24,12.35,12.35
14637,2023-07-07 07:15:02.558000 UTC,2023-07-07 07:11:00.000000 UTC,25.7,17.9,12.41,12.41
14636,2023-07-07 07:16:42.737000 UTC,2023-07-07 07:14:00.000000 UTC,23.5,17.95,12.55,12.55
